message_id,strict_has_trigger,extended_has_trigger,broad_has_trigger,strict_subject_count,strict_body_count,extended_subject_count,extended_body_count,broad_subject_count,broad_body_count,is_candidate_strict,is_candidate_extended,is_candidate_broad
00001.7848dde101aa985090474a91ec93fcf0,False,True,True,0,0,1,0,1,0,False,True,True
00002.9438920e9a55591b18e60d1ed37d992b,False,False,True,0,0,0,0,1,0,False,False,True
00003.590eff932f8704d8b0fcbe69d023b54d,False,False,False,0,0,0,0,0,0,False,False,False
00004.bdcc075fa4beb5157b5dd6cd41d8887b,False,False,False,0,0,0,0,0,0,False,False,False
00005.ed0aba4d386c5e62bc737cf3f0ed9589,False,False,True,0,0,0,0,1,0,False,False,True
00006.3ca1f399ccda5d897fecb8c57669a283,False,False,False,0,0,0,0,0,0,False,False,False
00007.acefeee792b5298f8fee175f9f65c453,False,True,True,0,0,0,2,0,5,False,True,True
00007.d8521faf753ff9ee989122f6816f87d7,False,True,True,0,0,0,1,1,9,False,True,True
00008.dfd941deb10f5eed78b1594b131c9266,False,False,False,0,0,0,0,0,0,False,False,False
00010.2558d935f6439cb40d3acb8b8569aa9b,False,False,False,0,0,0,0,0,0,False,False,False
00010.445affef4c70feec58f9198cfbc22997,False,False,False,0,0,0,0,0,0,False,False,False
00012.381e4f512915109ba1e0853a7a8407b2,False,False,False,0,0,0,0,0,0,False,False,False
00013.372ec9dc663418ca71f7d880a76f117a,False,True,True,0,0,0,4,0,12,False,True,True
00014.7d38c46424f24fc8012ac15a95a2ac14,False,False,True,0,0,0,0,1,0,False,False,True
00015.048434ab64c86cf890eda1326a5643f5,False,False,False,0,0,0,0,0,0,False,False,False
00017.1a938ecddd047b93cbd7ed92c241e6d1,False,True,True,0,0,0,1,0,9,False,True,True
00017.6430f3b8dedf51ba3c3fcb9304e722e7,False,True,True,0,0,1,3,2,13,False,True,True
00018.336cb9e7b0358594cf002e7bf669eaf5,False,False,True,0,0,0,0,0,5,False,False,True
00024.6b5437b14d403176c3f046c871b5b52f,False,True,True,0,0,0,5,0,12,False,True,True
00025.619ab8051359048795e3cd09e82ad1a0,False,False,True,0,0,0,0,1,0,False,False,True
00027.b7b61e4624a29097cf55b578089c6110,False,False,False,0,0,0,0,0,0,False,False,False
00028.ace98eff213f4e6314b5571aece625e1,False,False,False,0,0,0,0,0,0,False,False,False
00029.de865ad8d5ad0df985ae2f72388befba,False,True,True,0,0,1,0,1,0,False,True,True
00030.0c9cdd9d4025bd55dac02719ec8d29dc,False,False,False,0,0,0,0,0,0,False,False,False
00030.b360f27c098b3ab5cff96433e7963d4a,False,False,True,0,0,0,0,1,2,False,False,True
00031.a78bb452b3a7376202b5e62a81530449,False,False,True,0,0,0,0,0,18,False,False,True
00034.cac95512308c52cfba33258e46feff97,False,True,True,0,0,0,4,0,20,False,True,True
00035.7ce3307b56dd90453027a6630179282e,False,False,False,0,0,0,0,0,0,False,False,False
00035.bd7183c238b884a153ad4888fbee9bf6,False,False,True,0,0,0,0,0,15,False,False,True
00036.256602e2cb5a5b373bdd1fb631d9f452,False,False,True,0,0,0,0,1,0,False,False,True
00036.5b5e714c8d5b1050a392e55c42070f2c,False,False,True,0,0,0,0,0,15,False,False,True
00037.21cc985cc36d931916863aed24de8c27,False,True,True,0,0,1,0,2,0,False,True,True
00038.906d76babc3d78d6294c71b1b52d4d7f,False,False,True,0,0,0,0,1,3,False,False,True
00039.889d785885f092c269741b11f2124dce,False,False,False,0,0,0,0,0,0,False,False,False
00040.949a3d300eadb91d8745f1c1dab51133,False,True,True,0,0,0,4,0,8,False,True,True
00041.f1b3402799046db3c1f143a911dc085d,False,True,True,0,0,0,4,0,8,False,True,True
00042.3e934ba4075f82283d755174d2642b76,False,False,False,0,0,0,0,0,0,False,False,False
00043.548c447db5d9ba3f5546de96baa9b0e6,False,True,True,0,0,0,1,1,9,False,True,True
00044.9eece8e53a8982c26558b9eb38230bb8,False,False,True,0,0,0,0,1,0,False,False,True
00046.96a19afe71cd6f1f14c96293557a49ff,False,False,False,0,0,0,0,0,0,False,False,False
00047.3c90d41f59137916d6b80e6f8e16ccba,False,False,False,0,0,0,0,0,0,False,False,False
00048.8a64080dbd9d868358a22b655fb1b1cd,False,False,True,0,0,0,0,0,4,False,False,True
00049.09e42d433e0661f264a25c7d4ed6e3ea,False,False,False,0,0,0,0,0,0,False,False,False
